key_i,key_j,raw_matches,ratio_matches,mutual_matches,ransac_inliers,inlier_ratio,mean_reproj_error,coverage_i,coverage_j,selected_matches,verified,reason
right:40,right:12,10000,173,116,43,0.3706896551724138,1.5358415015876743,0.09791745419864394,0.07406096971558356,40,True,accepted
left:40,left:25,10000,29,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:40,right:25,10000,30,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:40,left:25,10000,33,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:40,right:25,10000,39,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:40,left:13,10000,104,66,28,0.42424242424242425,2.2058029547114977,0.1359174100835199,0.1120008822307039,0,False,inlier_count
left:40,right:13,10000,101,65,25,0.38461538461538464,1.4722912624631384,0.14084981182731304,0.11459120685578171,0,False,inlier_count
right:40,left:13,10000,104,58,23,0.39655172413793105,1.6715547900188572,0.10485266931712839,0.08681225065591708,0,False,inlier_count
right:40,right:13,10000,106,66,26,0.3939393939393939,1.6290623560934208,0.1383886081119439,0.11247658417923982,0,False,inlier_count
left:40,left:19,10000,49,10,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:40,right:19,10000,46,10,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:40,left:19,10000,32,12,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:40,right:19,10000,42,13,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:41,right:41,10001,7974,7912,7906,0.9992416582406471,0.0741842931911981,0.9518633623852062,0.9519104673043375,40,True,accepted
left:41,left:40,10001,1571,1378,798,0.579100145137881,1.2461944434444925,0.601128392611164,0.5884676749634707,40,True,accepted
left:41,right:40,10001,1543,1372,703,0.5123906705539358,1.3872051983030245,0.5279833910971459,0.5197381225899125,40,True,accepted
right:41,left:40,10000,1600,1402,724,0.5164051355206848,1.2098675007498467,0.6081373598644044,0.5910830918963632,40,True,accepted
right:41,right:40,10000,1566,1382,722,0.5224312590448625,1.4305029599941423,0.510041337057622,0.5021111728825932,40,True,accepted
left:41,left:39,10001,311,234,96,0.41025641025641024,1.4515978316584064,0.26223415691772806,0.2464182415109689,40,True,accepted
left:41,right:39,10001,324,241,88,0.3651452282157676,1.7162576388190802,0.20739038196068063,0.19776220342922426,40,True,accepted
right:41,left:39,10000,328,244,93,0.38114754098360654,1.5112717187041418,0.3686192162265165,0.3461068066728813,40,True,accepted
right:41,right:39,10000,326,243,91,0.37448559670781895,1.3647575662174087,0.22496738724473306,0.21100508314498473,40,True,accepted
left:41,left:37,10001,32,14,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:41,right:37,10001,35,16,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:41,left:37,10000,44,19,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:41,right:37,10000,43,20,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:41,left:15,10001,266,206,109,0.529126213592233,1.6764134619774296,0.32523737824769,0.27674369687552247,40,True,accepted
left:41,right:15,10001,253,193,93,0.48186528497409326,1.6381006087826793,0.3399786124799135,0.2880189022920353,40,True,accepted
right:41,left:15,10000,264,212,113,0.5330188679245284,1.7774288424033196,0.3899770848557866,0.32690999776598423,40,True,accepted
right:41,right:15,10000,257,192,98,0.5104166666666666,1.7458986291224996,0.2985704611415202,0.24874523661906953,40,True,accepted
left:41,left:18,10001,48,10,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:41,right:18,10001,38,15,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:41,left:18,10000,46,15,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:41,right:18,10000,37,16,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:41,left:1,10001,22,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:41,right:1,10001,24,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:41,left:1,10000,16,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:41,right:1,10000,21,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:41,left:3,10001,30,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:41,right:3,10001,23,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:41,left:3,10000,29,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:41,right:3,10000,26,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:41,left:6,10001,32,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:41,right:6,10001,32,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:41,left:6,10000,32,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:41,right:6,10000,38,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:42,right:42,10000,7829,7784,7781,0.9996145940390545,0.08372125127004028,0.9580728537556694,0.9581025659963338,40,True,accepted
left:42,left:41,10000,503,353,201,0.5694050991501416,1.697634347212974,0.25547868958942915,0.24081467922301739,40,True,accepted
left:42,right:41,10000,521,343,187,0.5451895043731778,1.4506969327089816,0.2915691382737677,0.2800054661454301,40,True,accepted
right:42,left:41,10000,497,346,200,0.5780346820809249,1.6918522261440296,0.37052076534175465,0.35687379594032087,40,True,accepted
right:42,right:41,10000,526,345,208,0.6028985507246377,1.7224058498559651,0.35446247546387993,0.3416020609266969,40,True,accepted
left:42,left:40,10000,278,171,71,0.4152046783625731,1.6159793793801074,0.26369388154671275,0.24579159225248626,40,True,accepted
left:42,right:40,10000,254,163,75,0.4601226993865031,1.508411609846663,0.29975515827093313,0.28004875913940186,40,True,accepted
right:42,left:40,10000,255,176,96,0.5454545454545454,1.7714917948359814,0.24177361114031048,0.23074016325762473,40,True,accepted
right:42,right:40,10000,242,171,95,0.5555555555555556,2.2539839265496493,0.2754133076312046,0.2611585574457279,40,True,accepted
left:42,left:38,10000,61,17,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:42,right:38,10000,61,20,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:42,left:38,10000,64,26,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:42,right:38,10000,65,22,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:42,left:23,10000,25,7,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:42,right:23,10000,25,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:42,left:23,10000,30,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:42,right:23,10000,26,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:42,left:18,10000,27,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:42,right:18,10000,29,12,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:42,left:18,10000,29,7,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:42,right:18,10000,27,13,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:42,left:16,10000,35,14,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:42,right:16,10000,32,16,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:42,left:16,10000,41,15,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:42,right:16,10000,27,12,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:43,right:43,10000,7793,7747,7745,0.9997418355492449,0.07546977212180837,0.9478896821594339,0.947865545847721,40,True,accepted
left:43,left:42,10000,1280,1128,676,0.599290780141844,1.4771935919748398,0.39232777704913874,0.37575767950831523,40,True,accepted
left:43,right:42,10000,1319,1131,763,0.6746242263483643,2.0045139571619623,0.5462266042295777,0.5336129916319604,40,True,accepted
right:43,left:42,10000,1255,1099,709,0.6451319381255687,1.7141812934841267,0.4647420023362687,0.44874317014313814,40,True,accepted
right:43,right:42,10000,1312,1123,730,0.6500445235975066,1.38217533522975,0.4019353900629802,0.38841713483639984,40,True,accepted
left:43,left:41,10000,97,61,32,0.5245901639344263,1.8154939669110783,0.20470850954478909,0.18265554191071015,0,False,inlier_count
left:43,right:41,10000,124,72,36,0.5,1.8678284578588722,0.19725078855660041,0.17678449754096912,0,False,inlier_count
right:43,left:41,10000,102,66,36,0.5454545454545454,1.6859966922530185,0.22282269721260653,0.20301209539432283,0,False,inlier_count
right:43,right:41,10000,119,88,43,0.48863636363636365,1.314760201295178,0.2035418047225487,0.18479832255878592,40,True,accepted
left:43,left:39,10000,46,22,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:43,right:39,10000,50,20,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:43,left:39,10000,45,27,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:43,right:39,10000,46,22,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:43,left:5,10000,32,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:43,right:5,10000,27,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:43,left:5,10000,31,7,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:43,right:5,10000,23,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:43,left:10,10000,21,7,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:43,right:10,10000,15,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:43,left:10,10000,21,7,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:43,right:10,10000,15,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:44,right:44,10001,7930,7888,7886,0.9997464503042597,0.07687579272819518,0.9453117790227374,0.9452783496939255,40,True,accepted
left:44,left:43,10001,715,521,340,0.6525911708253359,1.2402188095715705,0.31135215687600176,0.304885821477112,40,True,accepted
left:44,right:43,10001,698,530,365,0.6886792452830188,1.2477637307967642,0.344424069445516,0.3382849704888197,40,True,accepted
right:44,left:43,10000,710,542,366,0.6752767527675276,1.8092171244180395,0.20140143378354255,0.1983347547645817,40,True,accepted
right:44,right:43,10000,692,539,373,0.6920222634508348,1.2705722917913072,0.36358456302809394,0.3567076778598676,40,True,accepted
left:44,left:42,10001,343,240,128,0.5333333333333333,1.516739127980729,0.2876630959787188,0.2775190512268753,40,True,accepted
left:44,right:42,10001,321,232,114,0.49137931034482757,1.6198992032694914,0.3844611318752338,0.37236088938442896,40,True,accepted
right:44,left:42,10000,352,250,125,0.5,1.5080171849003607,0.3122574012658919,0.301921789490251,40,True,accepted
right:44,right:42,10000,329,238,114,0.4789915966386555,1.4701432117024682,0.3276829482370289,0.3175446047376938,40,True,accepted
left:44,left:40,10001,416,333,157,0.47147147147147145,1.5997727685924354,0.29123544562477166,0.2909859167915202,40,True,accepted
left:44,right:40,10001,424,336,151,0.4494047619047619,1.9208410576658772,0.3952901218812162,0.35376398805351816,40,True,accepted
right:44,left:40,10000,413,331,169,0.5105740181268882,1.6421903073441773,0.3983696571348465,0.3945725038440952,40,True,accepted
right:44,right:40,10000,419,322,152,0.4720496894409938,1.639613190215246,0.3579518549340592,0.352555613478538,40,True,accepted
left:45,right:45,10000,8007,7952,7949,0.9996227364185111,0.07810596840541777,0.9664606136871223,0.966416866951771,40,True,accepted
left:45,left:44,10000,943,804,364,0.4527363184079602,1.5378748016373112,0.3104373357376497,0.3195416459183637,40,True,accepted
left:45,right:44,10000,908,773,375,0.4851228978007762,1.5722332351260992,0.40271855980691657,0.41495431087383916,40,True,accepted
right:45,left:44,10000,922,813,421,0.5178351783517835,1.5771862141521928,0.38201932795086874,0.3940108593139754,40,True,accepted
right:45,right:44,10000,923,789,389,0.49302915082382764,1.4943109790665043,0.3811443387906464,0.39144478404533817,40,True,accepted
left:45,left:43,10000,117,66,25,0.3787878787878788,1.551526902752462,0.17451742583721053,0.17487627167121095,0,False,inlier_count
left:45,right:43,10000,106,66,30,0.45454545454545453,1.7791989106943233,0.18120116329486832,0.1811762688646106,0,False,inlier_count
right:45,left:43,10000,136,72,37,0.5138888888888888,1.618875996103712,0.17729508992455273,0.17749643504341225,0,False,inlier_count
right:45,right:43,10000,111,62,32,0.5161290322580645,1.494859918254364,0.20996774734884502,0.2084097526221789,0,False,inlier_count
left:45,left:41,10000,153,91,51,0.5604395604395604,1.2863558409050455,0.1572941852847208,0.1645495712738006,40,True,accepted
left:45,right:41,10000,168,116,69,0.5948275862068966,1.3652105573062487,0.15857547633072455,0.16516671055422233,40,True,accepted
right:45,left:41,10000,149,96,50,0.5208333333333334,1.2364723934946742,0.13306741802299216,0.13830721111085748,40,True,accepted
right:45,right:41,10000,154,107,57,0.5327102803738317,1.3571272706420994,0.15351984245212466,0.1597146651667875,40,True,accepted
left:45,left:23,10000,19,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:45,right:23,10000,24,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:45,left:23,10000,16,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:45,right:23,10000,26,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:45,left:15,10000,80,57,36,0.631578947368421,1.3029062317678324,0.14699841330854865,0.12693963351519405,0,False,inlier_count
left:45,right:15,10000,77,48,30,0.625,1.6231216017232355,0.11609756665632222,0.10174650093808238,0,False,inlier_count
right:45,left:15,10000,88,60,37,0.6166666666666667,1.4345967761182234,0.14339364414609568,0.1259562455444177,0,False,inlier_count
right:45,right:15,10000,68,51,28,0.5490196078431373,1.4272634135159448,0.1328822987569372,0.11685446925175307,0,False,inlier_count
left:46,right:46,10000,7969,7902,7899,0.9996203492786636,0.0838449508539194,0.9683007245394752,0.9682804282586377,40,True,accepted
left:46,left:45,10000,1235,1061,551,0.5193213949104618,1.4311232748170812,0.41223091393136313,0.4110557094239885,40,True,accepted
left:46,right:45,10000,1200,1046,536,0.5124282982791587,1.5533640453977944,0.4203162435324312,0.42087368735636155,40,True,accepted
right:46,left:45,10001,1243,1071,602,0.5620915032679739,1.538306748739294,0.4382772765125088,0.436050031222092,40,True,accepted
right:46,right:45,10001,1213,1066,573,0.5375234521575984,1.4824572904558924,0.4153043224012719,0.41380337740164874,40,True,accepted
left:46,left:44,10000,228,182,111,0.6098901098901099,1.3040668291146553,0.2164235752194591,0.21774073627976773,40,True,accepted
left:46,right:44,10000,235,189,101,0.5343915343915344,1.1783411190118624,0.22223822345751232,0.2219518176534296,40,True,accepted
right:46,left:44,10001,230,177,94,0.5310734463276836,1.1547599000426043,0.22292224588282683,0.22271715044794954,40,True,accepted
right:46,right:44,10001,239,181,103,0.569060773480663,1.387912652174128,0.22113177999699496,0.22236756578093397,40,True,accepted
left:46,left:42,10000,42,19,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
